1484770305820,0,F4
1484770306814,0,F4
1484770307814,0,F4
1484770308814,0,F4
1484770309814,0,F4
1484770310815,0,C5
1484770311815,0,F4
1484770312815,0,F4
1484770313815,0,F4
1484770314815,0,F4
1484770315815,0,F4
1484770316815,0,F4
1484770317815,0,F4
1484770318815,0,F4
1484770319815,0,F4
1484770320815,0,F4
1484770321815,0,C5
1484770322815,0,F4
1484770323815,0,F4
1484770324815,0,F4
1484770325815,0,F4
1484770326815,0,F4
1484770327815,0,F4
1484770328815,0,F4
1484770329815,0,F4
1484770330815,0,F4
1484770331815,0,F4
1484770332815,0,F4
1484770333815,0,F4
1484770334815,0,C5
1484770335815,0,F4
1484770336815,0,F4
1484770337815,0,F4
1484770338815,0,F4
1484770339815,0,F4
1484770340815,0,F4
1484770341815,0,F4
1484770342815,0,F4
1484770343815,0,C5
1484770344815,0,F4
1484770345815,0,F4
1484770346815,0,F4
1484770347815,0,F4
1484770348815,0,F4
1484770349815,0,C5
1484770350815,0,F4
1484770351815,0,F4
1484770352815,0,F4
1484770353815,0,F4
1484770354815,0,F4
1484770355816,0,F4
1484770356815,0,F4
1484770357816,0,F4
1484770358816,0,F4
1484770359816,0,F4
1484770360816,0,F4
1484770361816,0,C5
1484770362816,0,F4
1484770363816,0,F4
1484770364816,0,F4
1484770365816,0,F4
1484770366816,0,F4
1484770367816,0,F4
1484770368816,0,F4
1484770369816,0,F4
1484770370816,0,F4
1484770371816,0,F4
1484770372816,0,F4
1484770373816,0,F4
1484770374816,0,F4
1484770375816,0,F4
1484770376816,0,C5
1484770377816,0,F4
1484770378816,0,F4
1484770379816,0,F4
1484770380816,0,F4
1484770381816,0,F4
1484770382816,0,F4
1484770383816,0,C5
1484770384816,0,F4
1484770385816,0,F4
1484770386816,0,F4
1484770387816,0,F4
1484770388816,0,F4
1484770389816,0,F4
1484770390816,0,F4
1484770391816,0,C5
1484770392816,0,F4
1484770393816,0,F4
1484770394816,0,F4
1484770395816,0,F4
1484770396816,0,F4
1484770397816,0,F4
1484770398816,0,C5
1484770399816,0,F4
1484770400816,0,F4
1484770401816,0,F4
1484770402817,0,F4
1484770403817,0,F4
1484770404817,0,F4
1484770405816,0,F4
1484770406816,0,F4
1484770407817,0,C3
1484770306366,1,0
1484770307297,1,0
1484770308220,1,0
1484770309254,1,0
1484770310205,1,0
1484770311226,2,0
1484770312318,1,0
1484770313280,1,0
1484770314276,1,0
1484770315252,1,0
1484770316340,1,0
1484770317288,1,0
1484770318284,1,0
1484770319288,1,0
1484770320248,1,0
1484770321186,1,0
1484770322206,2,0
1484770323324,1,0
1484770324270,1,0
1484770325282,1,0
1484770326286,1,0
1484770327290,1,0
1484770328252,1,0
1484770329268,1,0
1484770330296,1,0
1484770331232,1,0
1484770332265,1,0
1484770333276,1,0
1484770334249,1,0
1484770335300,2,0
1484770336374,1,0
1484770337310,1,0
1484770338323,1,0
1484770339379,1,0
1484770340314,1,0
1484770341358,1,0
1484770342382,1,0
1484770343362,1,0
1484770344300,2,0
1484770345348,1,0
1484770346357,1,0
1484770347341,1,0
1484770348344,1,0
1484770349373,1,0
1484770350356,2,0
1484770351416,1,0
1484770352352,1,0
1484770353350,1,0
1484770354390,1,0
1484770355374,1,0
1484770356350,1,0
1484770357330,1,0
1484770358358,1,0
1484770359370,1,0
1484770360340,1,0
1484770361380,1,0
1484770362332,2,0
1484770363364,1,0
1484770364324,1,0
1484770365336,1,0
1484770366308,1,0
1484770367354,1,0
1484770368358,1,0
1484770369342,1,0
1484770370326,1,0
1484770371331,1,0
1484770372350,1,0
1484770373354,1,0
1484770374330,1,0
1484770375292,1,0
1484770376293,1,0
1484770377324,2,0
1484770378333,1,0
1484770379301,1,0
1484770380301,1,0
1484770381332,1,0
1484770382328,1,0
1484770383354,1,0
1484770384354,2,0
1484770385374,1,0
1484770386353,1,0
1484770387368,1,0
1484770388370,1,0
1484770389338,1,0
1484770390370,1,0
1484770391349,1,0
1484770392340,2,0
1484770393373,1,0
1484770394432,1,0
1484770395368,1,0
1484770396317,1,0
1484770397310,1,0
1484770398349,1,0
1484770399347,2,0
1484770400378,1,0
1484770401330,1,0
1484770402382,1,0
1484770403326,1,0
1484770404350,1,0
1484770405854,1,0
1484770406567,1,0
1484770407264,1,0
1484770408441,1,0
