1484770147664,0,F4
1484770148655,0,F4
1484770149656,0,C5
1484770150656,0,F4
1484770151656,0,F4
1484770152656,0,F4
1484770153656,0,F4
1484770154656,0,F4
1484770155656,0,F4
1484770156656,0,F4
1484770157656,0,F4
1484770158656,0,F4
1484770159656,0,F4
1484770160656,0,F4
1484770161656,0,F4
1484770162656,0,F4
1484770163656,0,F4
1484770164656,0,F4
1484770165656,0,C5
1484770166656,0,F4
1484770167656,0,F4
1484770168656,0,F4
1484770169656,0,F4
1484770170656,0,C5
1484770171656,0,F4
1484770172656,0,F4
1484770173656,0,F4
1484770174656,0,F4
1484770175656,0,F4
1484770176656,0,F4
1484770177657,0,F4
1484770178657,0,F4
1484770179657,0,F4
1484770180657,0,F4
1484770181657,0,F4
1484770182657,0,F4
1484770183657,0,C5
1484770184657,0,F4
1484770185657,0,F4
1484770186657,0,F4
1484770187657,0,F4
1484770188657,0,F4
1484770189657,0,F4
1484770190657,0,F4
1484770191657,0,F4
1484770192657,0,F4
1484770193657,0,F4
1484770194657,0,F4
1484770195657,0,C5
1484770196657,0,F4
1484770197657,0,F4
1484770198657,0,F4
1484770199657,0,F4
1484770200657,0,F4
1484770201657,0,F4
1484770202658,0,F4
1484770203658,0,F4
1484770204658,0,F4
1484770205658,0,F4
1484770206658,0,F4
1484770207658,0,C5
1484770208658,0,F4
1484770209658,0,F4
1484770210658,0,F4
1484770211658,0,F4
1484770212658,0,F4
1484770213658,0,F4
1484770214658,0,C5
1484770215658,0,F4
1484770216658,0,F4
1484770217658,0,F4
1484770218658,0,F4
1484770219658,0,F4
1484770220658,0,F4
1484770221658,0,F4
1484770222658,0,F4
1484770223659,0,F4
1484770224658,0,F4
1484770225659,0,C5
1484770226659,0,F4
1484770227659,0,F4
1484770228659,0,F4
1484770229659,0,F4
1484770230659,0,F4
1484770231659,0,F4
1484770232659,0,F4
1484770233659,0,F4
1484770234659,0,F4
1484770235659,0,F4
1484770236659,0,C5
1484770237659,0,F4
1484770238659,0,F4
1484770239659,0,F4
1484770240660,0,F4
1484770241659,0,F4
1484770242660,0,F4
1484770243660,0,F4
1484770244660,0,F4
1484770245660,0,F4
1484770246660,0,C5
1484770247660,0,F4
1484770248660,0,F4
1484770249660,0,C3
1484770148173,1,0
1484770149093,1,0
1484770150152,2,0
1484770151169,1,0
1484770152184,1,0
1484770153198,1,0
1484770154172,1,0
1484770155161,1,0
1484770156182,1,0
1484770157178,1,0
1484770158115,1,0
1484770159115,1,0
1484770160131,1,0
1484770161186,1,0
1484770162191,1,0
1484770163243,1,0
1484770164169,1,0
1484770165125,1,0
1484770166105,2,0
1484770167233,1,0
1484770168228,1,0
1484770169189,1,0
1484770170180,1,0
1484770171169,2,0
1484770172199,1,0
1484770173186,1,0
1484770174243,1,0
1484770175230,1,0
1484770176183,1,0
1484770177187,1,0
1484770178194,1,0
1484770179221,1,0
1484770180165,1,0
1484770181205,1,0
1484770182209,1,0
1484770183217,1,0
1484770184157,2,0
1484770185181,1,0
1484770186233,1,0
1484770187216,1,0
1484770188179,1,0
1484770189255,1,0
1484770190175,1,0
1484770191215,1,0
1484770192195,1,0
1484770193183,1,0
1484770194195,1,0
1484770195213,1,0
1484770196193,2,0
1484770197251,1,0
1484770198185,1,0
1484770199189,1,0
1484770200173,1,0
1484770201162,1,0
1484770202181,1,0
1484770203239,1,0
1484770204187,1,0
1484770205219,1,0
1484770206207,1,0
1484770207219,1,0
1484770208207,2,0
1484770209247,1,0
1484770210203,1,0
1484770211221,1,0
1484770212217,1,0
1484770213181,1,0
1484770214169,1,0
1484770215145,2,0
1484770216162,1,0
1484770217173,1,0
1484770218145,1,0
1484770219184,1,0
1484770220207,1,0
1484770221179,1,0
1484770222191,1,0
1484770223167,1,0
1484770224187,1,0
1484770225207,1,0
1484770226198,2,0
1484770227221,1,0
1484770228197,1,0
1484770229246,1,0
1484770230213,1,0
1484770231221,1,0
1484770232165,1,0
1484770233233,1,0
1484770234263,1,0
1484770235203,1,0
1484770236167,1,0
1484770237172,2,0
1484770238196,1,0
1484770239191,1,0
1484770240263,1,0
1484770241187,1,0
1484770242193,1,0
1484770243221,1,0
1484770244189,1,0
1484770245157,1,0
1484770246193,1,0
1484770247206,2,0
1484770248217,1,0
1484770249210,1,0
1484770250307,1,0
