isotime,unixtime,resp,tone,type,label
2017-02-05T15:04:00.232-05:00,1486325040232,1,0,8,response_freq
2017-02-05T15:04:02.117-05:00,1486325042117,0,F4,4,stimulus_freq
2017-02-05T15:04:02.572-05:00,1486325042573,1,0,8,response_freq
2017-02-05T15:04:03.870-05:00,1486325043870,0,F4,4,stimulus_freq
2017-02-05T15:04:04.210-05:00,1486325044210,1,0,8,response_freq
2017-02-05T15:04:06.265-05:00,1486325046265,0,G5,6,stimulus_infreq
2017-02-05T15:04:06.679-05:00,1486325046679,2,0,10,response_infreq
2017-02-05T15:04:08.632-05:00,1486325048632,0,F4,4,stimulus_freq
2017-02-05T15:04:09.083-05:00,1486325049083,1,0,8,response_freq
2017-02-05T15:04:10.260-05:00,1486325050260,0,F4,4,stimulus_freq
2017-02-05T15:04:10.755-05:00,1486325050755,1,0,8,response_freq
2017-02-05T15:04:12.159-05:00,1486325052160,0,F4,4,stimulus_freq
2017-02-05T15:04:12.611-05:00,1486325052611,1,0,8,response_freq
2017-02-05T15:04:14.787-05:00,1486325054787,0,F4,4,stimulus_freq
2017-02-05T15:04:15.195-05:00,1486325055195,1,0,8,response_freq
2017-02-05T15:04:16.811-05:00,1486325056811,0,F4,4,stimulus_freq
2017-02-05T15:04:17.207-05:00,1486325057207,1,0,8,response_freq
2017-02-05T15:04:18.820-05:00,1486325058820,0,F4,4,stimulus_freq
2017-02-05T15:04:19.157-05:00,1486325059157,1,0,8,response_freq
2017-02-05T15:04:20.852-05:00,1486325060853,0,F4,4,stimulus_freq
2017-02-05T15:04:21.255-05:00,1486325061255,1,0,8,response_freq
2017-02-05T15:04:22.711-05:00,1486325062711,0,F4,4,stimulus_freq
2017-02-05T15:04:23.203-05:00,1486325063203,1,0,8,response_freq
2017-02-05T15:04:25.603-05:00,1486325065603,0,F4,4,stimulus_freq
2017-02-05T15:04:26.004-05:00,1486325066004,1,0,8,response_freq
2017-02-05T15:04:27.706-05:00,1486325067706,0,G5,6,stimulus_infreq
2017-02-05T15:04:28.187-05:00,1486325068187,2,0,10,response_infreq
2017-02-05T15:04:29.647-05:00,1486325069648,0,F4,4,stimulus_freq
2017-02-05T15:04:30.179-05:00,1486325070179,1,0,8,response_freq
2017-02-05T15:04:31.480-05:00,1486325071480,0,F4,4,stimulus_freq
2017-02-05T15:04:31.980-05:00,1486325071980,1,0,8,response_freq
2017-02-05T15:04:33.963-05:00,1486325073963,0,F4,4,stimulus_freq
2017-02-05T15:04:34.522-05:00,1486325074522,1,0,8,response_freq
2017-02-05T15:04:35.899-05:00,1486325075899,0,F4,4,stimulus_freq
2017-02-05T15:04:36.416-05:00,1486325076416,1,0,8,response_freq
2017-02-05T15:04:37.715-05:00,1486325077716,0,G5,6,stimulus_infreq
2017-02-05T15:04:38.204-05:00,1486325078204,2,0,10,response_infreq
2017-02-05T15:04:39.670-05:00,1486325079670,0,F4,4,stimulus_freq
2017-02-05T15:04:40.164-05:00,1486325080164,1,0,8,response_freq
2017-02-05T15:04:41.631-05:00,1486325081631,0,F4,4,stimulus_freq
2017-02-05T15:04:42.041-05:00,1486325082041,1,0,8,response_freq
2017-02-05T15:04:43.940-05:00,1486325083941,0,F4,4,stimulus_freq
2017-02-05T15:04:44.351-05:00,1486325084351,1,0,8,response_freq
2017-02-05T15:04:45.253-05:00,1486325085253,0,F4,4,stimulus_freq
2017-02-05T15:04:45.651-05:00,1486325085651,1,0,8,response_freq
2017-02-05T15:04:46.738-05:00,1486325086738,0,F4,4,stimulus_freq
2017-02-05T15:04:47.130-05:00,1486325087130,1,0,8,response_freq
2017-02-05T15:04:48.279-05:00,1486325088279,0,F4,4,stimulus_freq
2017-02-05T15:04:48.706-05:00,1486325088706,1,0,8,response_freq
2017-02-05T15:04:50.621-05:00,1486325090621,0,F4,4,stimulus_freq
2017-02-05T15:04:51.118-05:00,1486325091119,1,0,8,response_freq
2017-02-05T15:04:52.643-05:00,1486325092643,0,F4,4,stimulus_freq
2017-02-05T15:04:53.139-05:00,1486325093139,1,0,8,response_freq
2017-02-05T15:04:54.405-05:00,1486325094405,0,F4,4,stimulus_freq
2017-02-05T15:04:54.797-05:00,1486325094797,1,0,8,response_freq
2017-02-05T15:04:56.389-05:00,1486325096389,0,F4,4,stimulus_freq
2017-02-05T15:04:56.794-05:00,1486325096794,1,0,8,response_freq
2017-02-05T15:04:57.954-05:00,1486325097954,0,F4,4,stimulus_freq
2017-02-05T15:04:58.470-05:00,1486325098470,1,0,8,response_freq
2017-02-05T15:04:59.894-05:00,1486325099894,0,F4,4,stimulus_freq
2017-02-05T15:05:00.339-05:00,1486325100339,1,0,8,response_freq
2017-02-05T15:05:02.220-05:00,1486325102221,0,F4,4,stimulus_freq
2017-02-05T15:05:02.642-05:00,1486325102642,1,0,8,response_freq
2017-02-05T15:05:04.559-05:00,1486325104560,0,G5,6,stimulus_infreq
2017-02-05T15:05:04.963-05:00,1486325104963,2,0,10,response_infreq
2017-02-05T15:05:06.655-05:00,1486325106655,0,F4,4,stimulus_freq
2017-02-05T15:05:07.061-05:00,1486325107061,1,0,8,response_freq
2017-02-05T15:05:07.990-05:00,1486325107990,0,F4,4,stimulus_freq
2017-02-05T15:05:08.421-05:00,1486325108421,1,0,8,response_freq
2017-02-05T15:05:09.273-05:00,1486325109273,0,F4,4,stimulus_freq
2017-02-05T15:05:09.594-05:00,1486325109594,1,0,8,response_freq
2017-02-05T15:05:10.802-05:00,1486325110802,0,F4,4,stimulus_freq
2017-02-05T15:05:11.228-05:00,1486325111228,1,0,8,response_freq
2017-02-05T15:05:13.202-05:00,1486325113202,0,F4,4,stimulus_freq
2017-02-05T15:05:13.671-05:00,1486325113671,1,0,8,response_freq
2017-02-05T15:05:15.395-05:00,1486325115395,0,F4,4,stimulus_freq
2017-02-05T15:05:15.752-05:00,1486325115753,1,0,8,response_freq
2017-02-05T15:05:17.514-05:00,1486325117514,0,F4,4,stimulus_freq
2017-02-05T15:05:17.953-05:00,1486325117954,1,0,8,response_freq
2017-02-05T15:05:19.582-05:00,1486325119582,0,F4,4,stimulus_freq
2017-02-05T15:05:19.884-05:00,1486325119884,1,0,8,response_freq
2017-02-05T15:05:21.346-05:00,1486325121346,0,F4,4,stimulus_freq
2017-02-05T15:05:21.682-05:00,1486325121682,1,0,8,response_freq
2017-02-05T15:05:23.199-05:00,1486325123200,0,F4,4,stimulus_freq
2017-02-05T15:05:23.561-05:00,1486325123561,1,0,8,response_freq
2017-02-05T15:05:25.219-05:00,1486325125219,0,G5,6,stimulus_infreq
2017-02-05T15:05:25.644-05:00,1486325125644,2,0,10,response_infreq
2017-02-05T15:05:26.586-05:00,1486325126586,0,F4,4,stimulus_freq
2017-02-05T15:05:27.013-05:00,1486325127013,1,0,8,response_freq
2017-02-05T15:05:28.994-05:00,1486325128995,0,F4,4,stimulus_freq
2017-02-05T15:05:29.424-05:00,1486325129424,1,0,8,response_freq
2017-02-05T15:05:30.543-05:00,1486325130543,0,F4,4,stimulus_freq
2017-02-05T15:05:31.060-05:00,1486325131060,1,0,8,response_freq
2017-02-05T15:05:32.404-05:00,1486325132404,0,F4,4,stimulus_freq
2017-02-05T15:05:32.859-05:00,1486325132859,1,0,8,response_freq
2017-02-05T15:05:33.883-05:00,1486325133883,0,F4,4,stimulus_freq
2017-02-05T15:05:34.440-05:00,1486325134440,1,0,8,response_freq
2017-02-05T15:05:35.257-05:00,1486325135257,0,F4,4,stimulus_freq
2017-02-05T15:05:35.640-05:00,1486325135640,1,0,8,response_freq
2017-02-05T15:05:37.185-05:00,1486325137185,0,F4,4,stimulus_freq
2017-02-05T15:05:37.616-05:00,1486325137616,1,0,8,response_freq
2017-02-05T15:05:38.962-05:00,1486325138962,0,F4,4,stimulus_freq
2017-02-05T15:05:39.454-05:00,1486325139455,1,0,8,response_freq
2017-02-05T15:05:40.682-05:00,1486325140682,0,F4,4,stimulus_freq
2017-02-05T15:05:41.201-05:00,1486325141201,1,0,8,response_freq
2017-02-05T15:05:42.131-05:00,1486325142132,0,F4,4,stimulus_freq
2017-02-05T15:05:42.632-05:00,1486325142633,1,0,8,response_freq
2017-02-05T15:05:44.025-05:00,1486325144025,0,F4,4,stimulus_freq
2017-02-05T15:05:44.501-05:00,1486325144501,1,0,8,response_freq
2017-02-05T15:05:45.781-05:00,1486325145781,0,F4,4,stimulus_freq
2017-02-05T15:05:46.224-05:00,1486325146224,1,0,8,response_freq
2017-02-05T15:05:47.354-05:00,1486325147354,0,G5,6,stimulus_infreq
2017-02-05T15:05:47.785-05:00,1486325147785,2,0,10,response_infreq
2017-02-05T15:05:49.663-05:00,1486325149663,0,F4,4,stimulus_freq
2017-02-05T15:05:50.142-05:00,1486325150142,1,0,8,response_freq
2017-02-05T15:05:51.752-05:00,1486325151753,0,F4,4,stimulus_freq
2017-02-05T15:05:52.156-05:00,1486325152156,1,0,8,response_freq
2017-02-05T15:05:53.808-05:00,1486325153808,0,F4,4,stimulus_freq
2017-02-05T15:05:54.223-05:00,1486325154223,1,0,8,response_freq
2017-02-05T15:05:55.637-05:00,1486325155637,0,F4,4,stimulus_freq
2017-02-05T15:05:56.067-05:00,1486325156067,1,0,8,response_freq
2017-02-05T15:05:57.200-05:00,1486325157200,0,F4,4,stimulus_freq
2017-02-05T15:05:57.657-05:00,1486325157657,1,0,8,response_freq
2017-02-05T15:05:59.155-05:00,1486325159155,0,F4,4,stimulus_freq
2017-02-05T15:05:59.651-05:00,1486325159651,1,0,8,response_freq
2017-02-05T15:06:00.809-05:00,1486325160809,0,F4,4,stimulus_freq
2017-02-05T15:06:01.315-05:00,1486325161315,1,0,8,response_freq
2017-02-05T15:06:02.705-05:00,1486325162705,0,F4,4,stimulus_freq
2017-02-05T15:06:03.136-05:00,1486325163136,1,0,8,response_freq
2017-02-05T15:06:04.575-05:00,1486325164575,0,F4,4,stimulus_freq
2017-02-05T15:06:05.039-05:00,1486325165039,1,0,8,response_freq
2017-02-05T15:06:06.569-05:00,1486325166569,0,G5,6,stimulus_infreq
2017-02-05T15:06:07.007-05:00,1486325167007,2,0,10,response_infreq
2017-02-05T15:06:08.226-05:00,1486325168226,0,F4,4,stimulus_freq
2017-02-05T15:06:08.746-05:00,1486325168746,1,0,8,response_freq
2017-02-05T15:06:10.014-05:00,1486325170015,0,F4,4,stimulus_freq
2017-02-05T15:06:10.485-05:00,1486325170485,1,0,8,response_freq
2017-02-05T15:06:11.654-05:00,1486325171654,0,F4,4,stimulus_freq
2017-02-05T15:06:12.092-05:00,1486325172092,1,0,8,response_freq
2017-02-05T15:06:13.544-05:00,1486325173544,0,F4,4,stimulus_freq
2017-02-05T15:06:13.938-05:00,1486325173938,1,0,8,response_freq
2017-02-05T15:06:15.075-05:00,1486325175076,0,G5,6,stimulus_infreq
2017-02-05T15:06:15.542-05:00,1486325175542,2,0,10,response_infreq
2017-02-05T15:06:17.219-05:00,1486325177219,0,F4,4,stimulus_freq
2017-02-05T15:06:17.696-05:00,1486325177696,1,0,8,response_freq
2017-02-05T15:06:19.331-05:00,1486325179331,0,F4,4,stimulus_freq
2017-02-05T15:06:19.831-05:00,1486325179831,1,0,8,response_freq
2017-02-05T15:06:20.550-05:00,1486325180550,0,F4,4,stimulus_freq
2017-02-05T15:06:21.052-05:00,1486325181052,1,0,8,response_freq
2017-02-05T15:06:22.530-05:00,1486325182530,0,F4,4,stimulus_freq
2017-02-05T15:06:22.942-05:00,1486325182942,1,0,8,response_freq
2017-02-05T15:06:24.555-05:00,1486325184555,0,F4,4,stimulus_freq
2017-02-05T15:06:24.990-05:00,1486325184990,1,0,8,response_freq
2017-02-05T15:06:25.917-05:00,1486325185917,0,G5,6,stimulus_infreq
2017-02-05T15:06:26.282-05:00,1486325186282,2,0,10,response_infreq
2017-02-05T15:06:27.641-05:00,1486325187641,0,F4,4,stimulus_freq
2017-02-05T15:06:28.107-05:00,1486325188107,1,0,8,response_freq
2017-02-05T15:06:29.496-05:00,1486325189496,0,F4,4,stimulus_freq
2017-02-05T15:06:29.829-05:00,1486325189829,1,0,8,response_freq
2017-02-05T15:06:31.044-05:00,1486325191044,0,F4,4,stimulus_freq
2017-02-05T15:06:31.370-05:00,1486325191370,1,0,8,response_freq
2017-02-05T15:06:33.031-05:00,1486325193031,0,F4,4,stimulus_freq
2017-02-05T15:06:33.447-05:00,1486325193447,1,0,8,response_freq
2017-02-05T15:06:34.488-05:00,1486325194488,0,F4,4,stimulus_freq
2017-02-05T15:06:34.924-05:00,1486325194924,1,0,8,response_freq
2017-02-05T15:06:36.831-05:00,1486325196831,0,F4,4,stimulus_freq
2017-02-05T15:06:37.211-05:00,1486325197211,1,0,8,response_freq
2017-02-05T15:06:38.520-05:00,1486325198521,0,F4,4,stimulus_freq
2017-02-05T15:06:38.973-05:00,1486325198973,1,0,8,response_freq
2017-02-05T15:06:40.771-05:00,1486325200771,0,F4,4,stimulus_freq
2017-02-05T15:06:41.236-05:00,1486325201236,1,0,8,response_freq
2017-02-05T15:06:43.014-05:00,1486325203015,0,F4,4,stimulus_freq
2017-02-05T15:06:43.441-05:00,1486325203441,1,0,8,response_freq
2017-02-05T15:06:45.267-05:00,1486325205267,0,F4,4,stimulus_freq
2017-02-05T15:06:45.673-05:00,1486325205673,1,0,8,response_freq
2017-02-05T15:06:47.224-05:00,1486325207224,0,F4,4,stimulus_freq
2017-02-05T15:06:47.658-05:00,1486325207658,1,0,8,response_freq
2017-02-05T15:06:48.940-05:00,1486325208940,0,F4,4,stimulus_freq
2017-02-05T15:06:49.367-05:00,1486325209367,1,0,8,response_freq
2017-02-05T15:06:50.893-05:00,1486325210894,0,F4,4,stimulus_freq
2017-02-05T15:06:51.281-05:00,1486325211281,1,0,8,response_freq
2017-02-05T15:06:53.290-05:00,1486325213290,0,G5,6,stimulus_infreq
2017-02-05T15:06:53.711-05:00,1486325213711,2,0,10,response_infreq
2017-02-05T15:06:55.408-05:00,1486325215408,0,F4,4,stimulus_freq
2017-02-05T15:06:55.884-05:00,1486325215884,1,0,8,response_freq
2017-02-05T15:06:57.460-05:00,1486325217460,0,F4,4,stimulus_freq
2017-02-05T15:06:57.977-05:00,1486325217977,1,0,8,response_freq
2017-02-05T15:06:59.837-05:00,1486325219837,0,F4,4,stimulus_freq
2017-02-05T15:07:00.298-05:00,1486325220298,1,0,8,response_freq
2017-02-05T15:07:01.172-05:00,1486325221172,0,F4,4,stimulus_freq
2017-02-05T15:07:01.599-05:00,1486325221599,1,0,8,response_freq
2017-02-05T15:07:03.591-05:00,1486325223591,0,F4,4,stimulus_freq
2017-02-05T15:07:03.970-05:00,1486325223971,1,0,8,response_freq
2017-02-05T15:07:05.881-05:00,1486325225881,0,F4,4,stimulus_freq
2017-02-05T15:07:06.300-05:00,1486325226300,1,0,8,response_freq
2017-02-05T15:07:07.880-05:00,1486325227880,0,F4,4,stimulus_freq
2017-02-05T15:07:08.398-05:00,1486325228398,1,0,8,response_freq
2017-02-05T15:07:09.888-05:00,1486325229888,0,F4,4,stimulus_freq
2017-02-05T15:07:10.264-05:00,1486325230264,1,0,8,response_freq
2017-02-05T15:07:11.582-05:00,1486325231582,0,F4,4,stimulus_freq
2017-02-05T15:07:11.977-05:00,1486325231977,1,0,8,response_freq
2017-02-05T15:07:13.382-05:00,1486325233382,0,F4,4,stimulus_freq
2017-02-05T15:07:13.811-05:00,1486325233811,1,0,8,response_freq
2017-02-05T15:07:15.249-05:00,1486325235249,0,F4,4,stimulus_freq
2017-02-05T15:07:15.714-05:00,1486325235714,1,0,8,response_freq
2017-02-05T15:07:17.404-05:00,1486325237404,0,F4,4,stimulus_freq
2017-02-05T15:07:17.890-05:00,1486325237890,1,0,8,response_freq
2017-02-05T15:07:19.143-05:00,1486325239143,0,F4,4,stimulus_freq
2017-02-05T15:07:19.673-05:00,1486325239673,1,0,8,response_freq
2017-02-05T15:07:21.357-05:00,1486325241357,0,G5,6,stimulus_infreq
2017-02-05T15:07:21.923-05:00,1486325241924,2,0,10,response_infreq
2017-02-05T15:07:23.785-05:00,1486325243785,0,F4,4,stimulus_freq
2017-02-05T15:07:24.319-05:00,1486325244319,1,0,8,response_freq
2017-02-05T15:07:25.255-05:00,1486325245255,0,F4,4,stimulus_freq
2017-02-05T15:07:25.738-05:00,1486325245738,1,0,8,response_freq
2017-02-05T15:07:27.069-05:00,1486325247069,0,F4,4,stimulus_freq
2017-02-05T15:07:27.502-05:00,1486325247502,1,0,8,response_freq
2017-02-05T15:07:28.913-05:00,1486325248913,0,F4,4,stimulus_freq
2017-02-05T15:07:29.271-05:00,1486325249271,1,0,8,response_freq
2017-02-05T15:07:31.089-05:00,1486325251089,0,F4,4,stimulus_freq
2017-02-05T15:07:31.558-05:00,1486325251559,1,0,8,response_freq
2017-02-05T15:07:33.304-05:00,1486325253304,0,F4,4,stimulus_freq
2017-02-05T15:07:33.730-05:00,1486325253730,1,0,8,response_freq
2017-02-05T15:07:35.569-05:00,1486325255569,0,F4,4,stimulus_freq
2017-02-05T15:07:36.076-05:00,1486325256076,1,0,8,response_freq
2017-02-05T15:07:37.301-05:00,1486325257301,0,G5,6,stimulus_infreq
2017-02-05T15:07:37.705-05:00,1486325257705,2,0,10,response_infreq
2017-02-05T15:07:39.411-05:00,1486325259411,0,F4,4,stimulus_freq
2017-02-05T15:07:39.890-05:00,1486325259890,1,0,8,response_freq
2017-02-05T15:07:41.356-05:00,1486325261356,0,F4,4,stimulus_freq
2017-02-05T15:07:41.778-05:00,1486325261778,1,0,8,response_freq
2017-02-05T15:07:43.804-05:00,1486325263804,0,F4,4,stimulus_freq
2017-02-05T15:07:44.259-05:00,1486325264259,1,0,8,response_freq
2017-02-05T15:07:45.484-05:00,1486325265484,0,G5,6,stimulus_infreq
2017-02-05T15:07:45.955-05:00,1486325265955,2,0,10,response_infreq
2017-02-05T15:07:47.380-05:00,1486325267380,0,F4,4,stimulus_freq
2017-02-05T15:07:47.838-05:00,1486325267839,1,0,8,response_freq
2017-02-05T15:07:49.488-05:00,1486325269488,0,F4,4,stimulus_freq
2017-02-05T15:07:49.883-05:00,1486325269883,1,0,8,response_freq
2017-02-05T15:07:52.058-05:00,1486325272058,0,F4,4,stimulus_freq
2017-02-05T15:07:52.446-05:00,1486325272446,1,0,8,response_freq
2017-02-05T15:07:53.935-05:00,1486325273935,0,F4,4,stimulus_freq
2017-02-05T15:07:54.313-05:00,1486325274313,1,0,8,response_freq
2017-02-05T15:07:56.499-05:00,1486325276499,0,F4,4,stimulus_freq
2017-02-05T15:07:56.960-05:00,1486325276960,1,0,8,response_freq
2017-02-05T15:07:58.576-05:00,1486325278576,0,F4,4,stimulus_freq
2017-02-05T15:07:59.017-05:00,1486325279017,1,0,8,response_freq
2017-02-05T15:08:00.120-05:00,1486325280120,0,F4,4,stimulus_freq
2017-02-05T15:08:00.627-05:00,1486325280627,1,0,8,response_freq
2017-02-05T15:08:02.249-05:00,1486325282249,0,F4,4,stimulus_freq
2017-02-05T15:08:02.731-05:00,1486325282731,1,0,8,response_freq
2017-02-05T15:08:04.116-05:00,1486325284116,0,F4,4,stimulus_freq
2017-02-05T15:08:04.614-05:00,1486325284614,1,0,8,response_freq
2017-02-05T15:08:06.009-05:00,1486325286009,0,F4,4,stimulus_freq
2017-02-05T15:08:06.452-05:00,1486325286452,1,0,8,response_freq
2017-02-05T15:08:07.922-05:00,1486325287922,0,F4,4,stimulus_freq
2017-02-05T15:08:08.368-05:00,1486325288368,1,0,8,response_freq
2017-02-05T15:08:09.920-05:00,1486325289920,0,0,255,stop experiment
