isotime,unixtime,resp,tone,type,label
2017-02-05T11:55:44.640-05:00,1486313744640,1,0,8,response_freq
2017-02-05T11:55:46.232-05:00,1486313746232,0,F4,4,stimulus_freq
2017-02-05T11:55:46.852-05:00,1486313746852,1,0,8,response_freq
2017-02-05T11:55:48.405-05:00,1486313748405,0,F4,4,stimulus_freq
2017-02-05T11:55:48.974-05:00,1486313748974,1,0,8,response_freq
2017-02-05T11:55:50.310-05:00,1486313750310,0,F4,4,stimulus_freq
2017-02-05T11:55:50.913-05:00,1486313750913,1,0,8,response_freq
2017-02-05T11:55:52.720-05:00,1486313752720,0,F4,4,stimulus_freq
2017-02-05T11:55:53.277-05:00,1486313753277,1,0,8,response_freq
2017-02-05T11:55:54.523-05:00,1486313754524,0,F4,4,stimulus_freq
2017-02-05T11:55:55.102-05:00,1486313755103,1,0,8,response_freq
2017-02-05T11:55:56.697-05:00,1486313756697,0,F4,4,stimulus_freq
2017-02-05T11:55:57.250-05:00,1486313757250,1,0,8,response_freq
2017-02-05T11:55:58.746-05:00,1486313758746,0,F4,4,stimulus_freq
2017-02-05T11:55:59.231-05:00,1486313759231,1,0,8,response_freq
2017-02-05T11:56:00.510-05:00,1486313760510,0,F4,4,stimulus_freq
2017-02-05T11:56:01.000-05:00,1486313761000,1,0,8,response_freq
2017-02-05T11:56:02.397-05:00,1486313762397,0,F4,4,stimulus_freq
2017-02-05T11:56:02.961-05:00,1486313762961,1,0,8,response_freq
2017-02-05T11:56:04.021-05:00,1486313764021,0,G5,6,stimulus_infreq
2017-02-05T11:56:04.558-05:00,1486313764558,2,0,10,response_infreq
2017-02-05T11:56:05.471-05:00,1486313765472,0,F4,4,stimulus_freq
2017-02-05T11:56:06.076-05:00,1486313766076,1,0,8,response_freq
2017-02-05T11:56:07.649-05:00,1486313767649,0,F4,4,stimulus_freq
2017-02-05T11:56:08.184-05:00,1486313768184,1,0,8,response_freq
2017-02-05T11:56:10.034-05:00,1486313770034,0,F4,4,stimulus_freq
2017-02-05T11:56:10.627-05:00,1486313770627,1,0,8,response_freq
2017-02-05T11:56:12.347-05:00,1486313772347,0,F4,4,stimulus_freq
2017-02-05T11:56:12.972-05:00,1486313772972,1,0,8,response_freq
2017-02-05T11:56:14.735-05:00,1486313774736,0,F4,4,stimulus_freq
2017-02-05T11:56:15.301-05:00,1486313775301,1,0,8,response_freq
2017-02-05T11:56:16.288-05:00,1486313776288,0,F4,4,stimulus_freq
2017-02-05T11:56:16.853-05:00,1486313776853,1,0,8,response_freq
2017-02-05T11:56:17.671-05:00,1486313777671,0,F4,4,stimulus_freq
2017-02-05T11:56:18.205-05:00,1486313778205,1,0,8,response_freq
2017-02-05T11:56:20.154-05:00,1486313780154,0,F4,4,stimulus_freq
2017-02-05T11:56:20.673-05:00,1486313780673,1,0,8,response_freq
2017-02-05T11:56:21.847-05:00,1486313781847,0,F4,4,stimulus_freq
2017-02-05T11:56:22.346-05:00,1486313782346,1,0,8,response_freq
2017-02-05T11:56:24.274-05:00,1486313784274,0,F4,4,stimulus_freq
2017-02-05T11:56:24.800-05:00,1486313784800,1,0,8,response_freq
2017-02-05T11:56:26.186-05:00,1486313786186,0,F4,4,stimulus_freq
2017-02-05T11:56:26.711-05:00,1486313786711,1,0,8,response_freq
2017-02-05T11:56:27.945-05:00,1486313787946,0,G5,6,stimulus_infreq
2017-02-05T11:56:28.496-05:00,1486313788496,2,0,10,response_infreq
2017-02-05T11:56:29.955-05:00,1486313789955,0,F4,4,stimulus_freq
2017-02-05T11:56:30.696-05:00,1486313790696,1,0,8,response_freq
2017-02-05T11:56:31.155-05:00,1486313791155,0,F4,4,stimulus_freq
2017-02-05T11:56:31.754-05:00,1486313791755,1,0,8,response_freq
2017-02-05T11:56:32.863-05:00,1486313792863,0,F4,4,stimulus_freq
2017-02-05T11:56:33.481-05:00,1486313793481,1,0,8,response_freq
2017-02-05T11:56:34.972-05:00,1486313794972,0,F4,4,stimulus_freq
2017-02-05T11:56:35.541-05:00,1486313795541,1,0,8,response_freq
2017-02-05T11:56:36.961-05:00,1486313796961,0,F4,4,stimulus_freq
2017-02-05T11:56:37.552-05:00,1486313797552,1,0,8,response_freq
2017-02-05T11:56:39.072-05:00,1486313799072,0,F4,4,stimulus_freq
2017-02-05T11:56:39.603-05:00,1486313799603,1,0,8,response_freq
2017-02-05T11:56:41.263-05:00,1486313801264,0,F4,4,stimulus_freq
2017-02-05T11:56:41.869-05:00,1486313801869,1,0,8,response_freq
2017-02-05T11:56:43.519-05:00,1486313803519,0,G5,6,stimulus_infreq
2017-02-05T11:56:44.085-05:00,1486313804085,2,0,10,response_infreq
2017-02-05T11:56:45.240-05:00,1486313805240,0,F4,4,stimulus_freq
2017-02-05T11:56:45.843-05:00,1486313805843,1,0,8,response_freq
2017-02-05T11:56:47.088-05:00,1486313807088,0,F4,4,stimulus_freq
2017-02-05T11:56:47.694-05:00,1486313807694,1,0,8,response_freq
2017-02-05T11:56:49.048-05:00,1486313809048,0,F4,4,stimulus_freq
2017-02-05T11:56:49.610-05:00,1486313809611,1,0,8,response_freq
2017-02-05T11:56:51.107-05:00,1486313811107,0,F4,4,stimulus_freq
2017-02-05T11:56:51.661-05:00,1486313811663,1,0,8,response_freq
2017-02-05T11:56:52.819-05:00,1486313812819,0,F4,4,stimulus_freq
2017-02-05T11:56:53.243-05:00,1486313813243,1,0,8,response_freq
2017-02-05T11:56:55.048-05:00,1486313815049,0,F4,4,stimulus_freq
2017-02-05T11:56:55.600-05:00,1486313815600,1,0,8,response_freq
2017-02-05T11:56:57.469-05:00,1486313817469,0,G5,6,stimulus_infreq
2017-02-05T11:56:57.980-05:00,1486313817980,2,0,10,response_infreq
2017-02-05T11:56:59.410-05:00,1486313819411,0,F4,4,stimulus_freq
2017-02-05T11:56:59.952-05:00,1486313819953,1,0,8,response_freq
2017-02-05T11:57:01.520-05:00,1486313821521,0,F4,4,stimulus_freq
2017-02-05T11:57:02.090-05:00,1486313822090,1,0,8,response_freq
2017-02-05T11:57:02.999-05:00,1486313822999,0,F4,4,stimulus_freq
2017-02-05T11:57:03.592-05:00,1486313823592,1,0,8,response_freq
2017-02-05T11:57:04.951-05:00,1486313824951,0,F4,4,stimulus_freq
2017-02-05T11:57:05.459-05:00,1486313825459,1,0,8,response_freq
2017-02-05T11:57:07.010-05:00,1486313827010,0,F4,4,stimulus_freq
2017-02-05T11:57:07.541-05:00,1486313827541,1,0,8,response_freq
2017-02-05T11:57:08.766-05:00,1486313828766,0,F4,4,stimulus_freq
2017-02-05T11:57:09.282-05:00,1486313829282,1,0,8,response_freq
2017-02-05T11:57:10.800-05:00,1486313830800,0,F4,4,stimulus_freq
2017-02-05T11:57:11.274-05:00,1486313831275,1,0,8,response_freq
2017-02-05T11:57:13.095-05:00,1486313833095,0,F4,4,stimulus_freq
2017-02-05T11:57:13.534-05:00,1486313833534,1,0,8,response_freq
2017-02-05T11:57:14.951-05:00,1486313834951,0,G5,6,stimulus_infreq
2017-02-05T11:57:15.547-05:00,1486313835547,2,0,10,response_infreq
2017-02-05T11:57:16.732-05:00,1486313836732,0,F4,4,stimulus_freq
2017-02-05T11:57:17.258-05:00,1486313837258,1,0,8,response_freq
2017-02-05T11:57:18.645-05:00,1486313838645,0,F4,4,stimulus_freq
2017-02-05T11:57:19.169-05:00,1486313839169,1,0,8,response_freq
2017-02-05T11:57:20.510-05:00,1486313840510,0,F4,4,stimulus_freq
2017-02-05T11:57:21.011-05:00,1486313841011,1,0,8,response_freq
2017-02-05T11:57:22.774-05:00,1486313842774,0,F4,4,stimulus_freq
2017-02-05T11:57:23.336-05:00,1486313843336,1,0,8,response_freq
2017-02-05T11:57:24.957-05:00,1486313844957,0,F4,4,stimulus_freq
2017-02-05T11:57:25.517-05:00,1486313845517,1,0,8,response_freq
2017-02-05T11:57:27.148-05:00,1486313847148,0,F4,4,stimulus_freq
2017-02-05T11:57:27.656-05:00,1486313847656,1,0,8,response_freq
2017-02-05T11:57:28.819-05:00,1486313848819,0,F4,4,stimulus_freq
2017-02-05T11:57:29.352-05:00,1486313849352,1,0,8,response_freq
2017-02-05T11:57:31.556-05:00,1486313851556,0,F4,4,stimulus_freq
2017-02-05T11:57:32.131-05:00,1486313852131,1,0,8,response_freq
2017-02-05T11:57:33.558-05:00,1486313853559,0,F4,4,stimulus_freq
2017-02-05T11:57:34.166-05:00,1486313854166,1,0,8,response_freq
2017-02-05T11:57:35.313-05:00,1486313855313,0,F4,4,stimulus_freq
2017-02-05T11:57:35.916-05:00,1486313855916,1,0,8,response_freq
2017-02-05T11:57:36.817-05:00,1486313856817,0,F4,4,stimulus_freq
2017-02-05T11:57:37.471-05:00,1486313857471,1,0,8,response_freq
2017-02-05T11:57:38.497-05:00,1486313858497,0,F4,4,stimulus_freq
2017-02-05T11:57:39.162-05:00,1486313859162,1,0,8,response_freq
2017-02-05T11:57:40.658-05:00,1486313860658,0,G5,6,stimulus_infreq
2017-02-05T11:57:41.269-05:00,1486313861269,2,0,10,response_infreq
2017-02-05T11:57:43.227-05:00,1486313863227,0,F4,4,stimulus_freq
2017-02-05T11:57:43.837-05:00,1486313863837,1,0,8,response_freq
2017-02-05T11:57:45.587-05:00,1486313865587,0,F4,4,stimulus_freq
2017-02-05T11:57:46.192-05:00,1486313866192,1,0,8,response_freq
2017-02-05T11:57:47.569-05:00,1486313867569,0,F4,4,stimulus_freq
2017-02-05T11:57:48.149-05:00,1486313868149,1,0,8,response_freq
2017-02-05T11:57:49.383-05:00,1486313869383,0,F4,4,stimulus_freq
2017-02-05T11:57:50.051-05:00,1486313870052,1,0,8,response_freq
2017-02-05T11:57:51.163-05:00,1486313871163,0,F4,4,stimulus_freq
2017-02-05T11:57:51.736-05:00,1486313871736,1,0,8,response_freq
2017-02-05T11:57:53.467-05:00,1486313873467,0,G5,6,stimulus_infreq
2017-02-05T11:57:54.070-05:00,1486313874070,2,0,10,response_infreq
2017-02-05T11:57:55.225-05:00,1486313875226,0,F4,4,stimulus_freq
2017-02-05T11:57:55.763-05:00,1486313875763,1,0,8,response_freq
2017-02-05T11:57:57.409-05:00,1486313877409,0,F4,4,stimulus_freq
2017-02-05T11:57:57.975-05:00,1486313877975,1,0,8,response_freq
2017-02-05T11:57:59.495-05:00,1486313879495,0,F4,4,stimulus_freq
2017-02-05T11:58:00.082-05:00,1486313880082,1,0,8,response_freq
2017-02-05T11:58:01.214-05:00,1486313881214,0,F4,4,stimulus_freq
2017-02-05T11:58:01.812-05:00,1486313881812,1,0,8,response_freq
2017-02-05T11:58:03.366-05:00,1486313883366,0,F4,4,stimulus_freq
2017-02-05T11:58:03.932-05:00,1486313883932,1,0,8,response_freq
2017-02-05T11:58:05.496-05:00,1486313885497,0,F4,4,stimulus_freq
2017-02-05T11:58:06.022-05:00,1486313886022,1,0,8,response_freq
2017-02-05T11:58:07.966-05:00,1486313887966,0,F4,4,stimulus_freq
2017-02-05T11:58:08.532-05:00,1486313888532,1,0,8,response_freq
2017-02-05T11:58:10.421-05:00,1486313890421,0,F4,4,stimulus_freq
2017-02-05T11:58:10.859-05:00,1486313890859,1,0,8,response_freq
2017-02-05T11:58:12.354-05:00,1486313892354,0,F4,4,stimulus_freq
2017-02-05T11:58:12.803-05:00,1486313892803,1,0,8,response_freq
2017-02-05T11:58:13.979-05:00,1486313893979,0,F4,4,stimulus_freq
2017-02-05T11:58:14.527-05:00,1486313894527,1,0,8,response_freq
2017-02-05T11:58:15.879-05:00,1486313895880,0,F4,4,stimulus_freq
2017-02-05T11:58:16.445-05:00,1486313896445,1,0,8,response_freq
2017-02-05T11:58:18.466-05:00,1486313898466,0,F4,4,stimulus_freq
2017-02-05T11:58:19.070-05:00,1486313899071,1,0,8,response_freq
2017-02-05T11:58:20.630-05:00,1486313900630,0,F4,4,stimulus_freq
2017-02-05T11:58:21.126-05:00,1486313901126,1,0,8,response_freq
2017-02-05T11:58:23.038-05:00,1486313903038,0,F4,4,stimulus_freq
2017-02-05T11:58:23.603-05:00,1486313903603,1,0,8,response_freq
2017-02-05T11:58:25.011-05:00,1486313905011,0,F4,4,stimulus_freq
2017-02-05T11:58:25.531-05:00,1486313905531,1,0,8,response_freq
2017-02-05T11:58:27.304-05:00,1486313907304,0,F4,4,stimulus_freq
2017-02-05T11:58:27.839-05:00,1486313907839,1,0,8,response_freq
2017-02-05T11:58:29.147-05:00,1486313909147,0,F4,4,stimulus_freq
2017-02-05T11:58:29.739-05:00,1486313909739,1,0,8,response_freq
2017-02-05T11:58:30.690-05:00,1486313910691,0,G5,6,stimulus_infreq
2017-02-05T11:58:31.340-05:00,1486313911340,2,0,10,response_infreq
2017-02-05T11:58:32.047-05:00,1486313912047,0,F4,4,stimulus_freq
2017-02-05T11:58:32.646-05:00,1486313912646,1,0,8,response_freq
2017-02-05T11:58:33.793-05:00,1486313913793,0,F4,4,stimulus_freq
2017-02-05T11:58:34.376-05:00,1486313914376,1,0,8,response_freq
2017-02-05T11:58:35.899-05:00,1486313915899,0,F4,4,stimulus_freq
2017-02-05T11:58:36.397-05:00,1486313916397,1,0,8,response_freq
2017-02-05T11:58:37.627-05:00,1486313917627,0,F4,4,stimulus_freq
2017-02-05T11:58:38.177-05:00,1486313918177,1,0,8,response_freq
2017-02-05T11:58:39.492-05:00,1486313919492,0,F4,4,stimulus_freq
2017-02-05T11:58:40.086-05:00,1486313920086,1,0,8,response_freq
2017-02-05T11:58:42.208-05:00,1486313922208,0,F4,4,stimulus_freq
2017-02-05T11:58:42.725-05:00,1486313922725,1,0,8,response_freq
2017-02-05T11:58:44.032-05:00,1486313924032,0,F4,4,stimulus_freq
2017-02-05T11:58:44.532-05:00,1486313924532,1,0,8,response_freq
2017-02-05T11:58:46.512-05:00,1486313926512,0,F4,4,stimulus_freq
2017-02-05T11:58:46.957-05:00,1486313926957,1,0,8,response_freq
2017-02-05T11:58:48.120-05:00,1486313928120,0,F4,4,stimulus_freq
2017-02-05T11:58:48.712-05:00,1486313928712,1,0,8,response_freq
2017-02-05T11:58:49.836-05:00,1486313929836,0,F4,4,stimulus_freq
2017-02-05T11:58:50.413-05:00,1486313930413,1,0,8,response_freq
2017-02-05T11:58:51.724-05:00,1486313931725,0,G5,6,stimulus_infreq
2017-02-05T11:58:52.301-05:00,1486313932301,2,0,10,response_infreq
2017-02-05T11:58:53.583-05:00,1486313933583,0,F4,4,stimulus_freq
2017-02-05T11:58:54.181-05:00,1486313934181,1,0,8,response_freq
2017-02-05T11:58:55.529-05:00,1486313935529,0,F4,4,stimulus_freq
2017-02-05T11:58:56.111-05:00,1486313936111,1,0,8,response_freq
2017-02-05T11:58:57.399-05:00,1486313937399,0,F4,4,stimulus_freq
2017-02-05T11:58:57.879-05:00,1486313937879,1,0,8,response_freq
2017-02-05T11:58:59.468-05:00,1486313939468,0,G5,6,stimulus_infreq
2017-02-05T11:59:00.029-05:00,1486313940029,2,0,10,response_infreq
2017-02-05T11:59:01.433-05:00,1486313941433,0,F4,4,stimulus_freq
2017-02-05T11:59:02.095-05:00,1486313942095,1,0,8,response_freq
2017-02-05T11:59:02.786-05:00,1486313942786,0,F4,4,stimulus_freq
2017-02-05T11:59:03.422-05:00,1486313943422,1,0,8,response_freq
2017-02-05T11:59:05.138-05:00,1486313945138,0,F4,4,stimulus_freq
2017-02-05T11:59:05.788-05:00,1486313945788,1,0,8,response_freq
2017-02-05T11:59:07.029-05:00,1486313947030,0,F4,4,stimulus_freq
2017-02-05T11:59:07.543-05:00,1486313947543,1,0,8,response_freq
2017-02-05T11:59:09.148-05:00,1486313949148,0,F4,4,stimulus_freq
2017-02-05T11:59:09.750-05:00,1486313949750,1,0,8,response_freq
2017-02-05T11:59:11.257-05:00,1486313951257,0,F4,4,stimulus_freq
2017-02-05T11:59:11.803-05:00,1486313951803,1,0,8,response_freq
2017-02-05T11:59:13.566-05:00,1486313953566,0,F4,4,stimulus_freq
2017-02-05T11:59:14.098-05:00,1486313954098,1,0,8,response_freq
2017-02-05T11:59:15.287-05:00,1486313955287,0,F4,4,stimulus_freq
2017-02-05T11:59:15.809-05:00,1486313955810,1,0,8,response_freq
2017-02-05T11:59:17.367-05:00,1486313957367,0,F4,4,stimulus_freq
2017-02-05T11:59:17.876-05:00,1486313957876,1,0,8,response_freq
2017-02-05T11:59:19.310-05:00,1486313959310,0,F4,4,stimulus_freq
2017-02-05T11:59:19.814-05:00,1486313959814,1,0,8,response_freq
2017-02-05T11:59:21.542-05:00,1486313961542,0,F4,4,stimulus_freq
2017-02-05T11:59:22.083-05:00,1486313962083,1,0,8,response_freq
2017-02-05T11:59:23.395-05:00,1486313963395,0,F4,4,stimulus_freq
2017-02-05T11:59:23.977-05:00,1486313963978,1,0,8,response_freq
2017-02-05T11:59:25.003-05:00,1486313965003,0,F4,4,stimulus_freq
2017-02-05T11:59:25.575-05:00,1486313965575,1,0,8,response_freq
2017-02-05T11:59:26.987-05:00,1486313966987,0,F4,4,stimulus_freq
2017-02-05T11:59:27.695-05:00,1486313967695,1,0,8,response_freq
2017-02-05T11:59:28.733-05:00,1486313968734,0,F4,4,stimulus_freq
2017-02-05T11:59:29.184-05:00,1486313969184,1,0,8,response_freq
2017-02-05T11:59:30.995-05:00,1486313970995,0,G5,6,stimulus_infreq
2017-02-05T11:59:31.620-05:00,1486313971620,2,0,10,response_infreq
2017-02-05T11:59:32.772-05:00,1486313972772,0,F4,4,stimulus_freq
2017-02-05T11:59:33.328-05:00,1486313973328,1,0,8,response_freq
2017-02-05T11:59:34.588-05:00,1486313974588,0,F4,4,stimulus_freq
2017-02-05T11:59:35.065-05:00,1486313975065,1,0,8,response_freq
2017-02-05T11:59:36.924-05:00,1486313976924,0,F4,4,stimulus_freq
2017-02-05T11:59:37.367-05:00,1486313977368,1,0,8,response_freq
2017-02-05T11:59:39.169-05:00,1486313979169,0,F4,4,stimulus_freq
2017-02-05T11:59:39.650-05:00,1486313979650,1,0,8,response_freq
2017-02-05T11:59:41.206-05:00,1486313981206,0,F4,4,stimulus_freq
2017-02-05T11:59:41.716-05:00,1486313981716,1,0,8,response_freq
2017-02-05T11:59:43.125-05:00,1486313983125,0,G5,6,stimulus_infreq
2017-02-05T11:59:43.651-05:00,1486313983651,2,0,10,response_infreq
2017-02-05T11:59:44.889-05:00,1486313984889,0,F4,4,stimulus_freq
2017-02-05T11:59:45.526-05:00,1486313985526,1,0,8,response_freq
2017-02-05T11:59:46.462-05:00,1486313986462,0,F4,4,stimulus_freq
2017-02-05T11:59:47.064-05:00,1486313987064,1,0,8,response_freq
2017-02-05T11:59:48.542-05:00,1486313988542,0,F4,4,stimulus_freq
2017-02-05T11:59:49.081-05:00,1486313989081,1,0,8,response_freq
2017-02-05T11:59:50.549-05:00,1486313990550,0,F4,4,stimulus_freq
2017-02-05T11:59:51.080-05:00,1486313991080,1,0,8,response_freq
2017-02-05T11:59:52.693-05:00,1486313992693,0,F4,4,stimulus_freq
2017-02-05T11:59:53.276-05:00,1486313993276,1,0,8,response_freq
2017-02-05T11:59:54.118-05:00,1486313994118,0,F4,4,stimulus_freq
2017-02-05T11:59:54.705-05:00,1486313994705,1,0,8,response_freq
2017-02-05T11:59:56.210-05:00,1486313996210,0,F4,4,stimulus_freq
2017-02-05T11:59:56.761-05:00,1486313996761,1,0,8,response_freq
2017-02-05T11:59:58.652-05:00,1486313998653,0,F4,4,stimulus_freq
2017-02-05T11:59:59.194-05:00,1486313999194,1,0,8,response_freq
2017-02-05T12:00:00.540-05:00,1486314000540,0,F4,4,stimulus_freq
2017-02-05T12:00:01.121-05:00,1486314001121,1,0,8,response_freq
2017-02-05T12:00:02.207-05:00,1486314002207,0,F4,4,stimulus_freq
2017-02-05T12:00:02.828-05:00,1486314002828,1,0,8,response_freq
2017-02-05T12:00:04.625-05:00,1486314004625,0,F4,4,stimulus_freq
2017-02-05T12:00:05.126-05:00,1486314005126,1,0,8,response_freq
2017-02-05T12:00:06.763-05:00,1486314006763,0,F4,4,stimulus_freq
2017-02-05T12:00:07.386-05:00,1486314007386,1,0,8,response_freq
2017-02-05T12:00:08.811-05:00,1486314008811,0,F4,4,stimulus_freq
2017-02-05T12:00:09.363-05:00,1486314009363,1,0,8,response_freq
2017-02-05T12:00:11.284-05:00,1486314011284,0,G5,6,stimulus_infreq
2017-02-05T12:00:11.848-05:00,1486314011848,2,0,10,response_infreq
2017-02-05T12:00:13.049-05:00,1486314013049,0,F4,4,stimulus_freq
2017-02-05T12:00:13.637-05:00,1486314013637,1,0,8,response_freq
2017-02-05T12:00:15.232-05:00,1486314015232,0,F4,4,stimulus_freq
2017-02-05T12:00:15.779-05:00,1486314015779,1,0,8,response_freq
2017-02-05T12:00:17.390-05:00,1486314017390,0,0,255,stop experiment
