1484769477238,0,F4
1484769478232,0,F4
1484769479232,0,F4
1484769480232,0,F4
1484769481232,0,F4
1484769482232,0,F4
1484769483232,0,F4
1484769484232,0,F4
1484769485232,0,F4
1484769486232,0,C5
1484769487232,0,F4
1484769488232,0,F4
1484769489232,0,F4
1484769490232,0,F4
1484769491232,0,F4
1484769492232,0,F4
1484769493232,0,F4
1484769494232,0,F4
1484769495232,0,F4
1484769496232,0,F4
1484769497232,0,F4
1484769498232,0,C5
1484769499232,0,F4
1484769500232,0,F4
1484769501232,0,C5
1484769502232,0,F4
1484769503232,0,F4
1484769504232,0,F4
1484769505233,0,F4
1484769506233,0,F4
1484769507233,0,F4
1484769508233,0,F4
1484769509233,0,F4
1484769510233,0,F4
1484769511233,0,F4
1484769512233,0,C5
1484769513233,0,F4
1484769514233,0,F4
1484769515233,0,F4
1484769516233,0,F4
1484769517233,0,F4
1484769518233,0,F4
1484769519233,0,F4
1484769520233,0,C5
1484769521233,0,F4
1484769522233,0,F4
1484769523233,0,F4
1484769524233,0,F4
1484769525233,0,F4
1484769526233,0,F4
1484769527233,0,F4
1484769528233,0,F4
1484769529233,0,F4
1484769530233,0,F4
1484769531233,0,F4
1484769532233,0,F4
1484769533233,0,F4
1484769534233,0,F4
1484769535233,0,F4
1484769536233,0,C5
1484769537233,0,F4
1484769538233,0,F4
1484769539233,0,F4
1484769540234,0,F4
1484769541233,0,F4
1484769542234,0,F4
1484769543233,0,F4
1484769544233,0,F4
1484769545234,0,F4
1484769546234,0,F4
1484769547234,0,C5
1484769548234,0,F4
1484769549234,0,F4
1484769550234,0,F4
1484769551234,0,C5
1484769552234,0,F4
1484769553234,0,F4
1484769554234,0,F4
1484769555234,0,F4
1484769556234,0,F4
1484769557234,0,F4
1484769558234,0,F4
1484769559234,0,F4
1484769560234,0,C5
1484769561234,0,F4
1484769562234,0,F4
1484769563234,0,F4
1484769564234,0,F4
1484769565234,0,F4
1484769566234,0,F4
1484769567234,0,F4
1484769568234,0,F4
1484769569234,0,F4
1484769570234,0,F4
1484769571234,0,C5
1484769572234,0,F4
1484769573234,0,F4
1484769574234,0,F4
1484769575234,0,F4
1484769576234,0,F4
1484769577234,0,F4
1484769578234,0,F4
1484769579234,0,C3
1484769477836,1,0
1484769478723,1,0
1484769479691,1,0
1484769480635,1,0
1484769481609,1,0
1484769482598,1,0
1484769483657,1,0
1484769484637,1,0
1484769485605,1,0
1484769486753,2,0
1484769487821,1,0
1484769488758,1,0
1484769489724,1,0
1484769490779,1,0
1484769492144,1,0
1484769492931,1,0
1484769493771,1,0
1484769494671,1,0
1484769495683,1,0
1484769496647,1,0
1484769497621,1,0
1484769498785,2,0
1484769499801,1,0
1484769500521,1,0
1484769501469,1,0
1484769502657,1,0
1484769503645,1,0
1484769504599,1,0
1484769505603,1,0
1484769506587,1,0
1484769507607,1,0
1484769508558,1,0
1484769509547,1,0
1484769510663,1,0
1484769511528,1,0
1484769512545,2,0
1484769513613,1,0
1484769514615,1,0
1484769515733,1,0
1484769516621,1,0
1484769517641,1,0
1484769518690,1,0
1484769519637,1,0
1484769520631,2,0
1484769521695,1,0
1484769522683,1,0
1484769523665,1,0
1484769524659,1,0
1484769525667,1,0
1484769526655,1,0
1484769527691,1,0
1484769528717,1,0
1484769529811,1,0
1484769530753,1,0
1484769531785,1,0
1484769532741,1,0
1484769533729,1,0
1484769534741,1,0
1484769535698,1,0
1484769536667,2,0
1484769537859,1,0
1484769538803,1,0
1484769539763,1,0
1484769540715,1,0
1484769541699,1,0
1484769542648,1,0
1484769543773,1,0
1484769544605,1,0
1484769545736,1,0
1484769546733,1,0
1484769547637,2,0
1484769548817,1,0
1484769549705,1,0
1484769550757,1,0
1484769551655,2,0
1484769552835,1,0
1484769553723,1,0
1484769554643,1,0
1484769555643,1,0
1484769556619,1,0
1484769557675,1,0
1484769558699,1,0
1484769559701,1,0
1484769560709,2,0
1484769561837,1,0
1484769562741,1,0
1484769563689,1,0
1484769564661,1,0
1484769565661,1,0
1484769566666,1,0
1484769567733,1,0
1484769568736,1,0
1484769569763,1,0
1484769570763,1,0
1484769571667,2,0
1484769572803,1,0
1484769573703,1,0
1484769574699,1,0
1484769575757,1,0
1484769576782,1,0
1484769577745,1,0
1484769578722,1,0
1484769580013,1,0
